inventory_id,store_id,product_id,quantity_on_hand,reorder_level,last_updated_date
INV0002526,ST0169,P000005,35,59,2026-06-09
INV0002527,ST0169,P000020,499,38,2026-06-30
INV0002528,ST0169,P000019,285,40,2026-06-27
INV0002529,ST0169,P000012,189,53,2026-06-12
INV0002530,ST0169,P000010,279,22,2026-07-05
INV0002531,ST0169,P000013,177,68,2026-06-24
INV0002532,ST0169,P000017,229,69,2026-07-01
INV0002533,ST0169,P000003,382,93,2026-06-21
INV0002534,ST0169,P000014,207,95,2026-06-24
INV0002535,ST0169,P000015,170,82,2026-06-10
INV0002536,ST0170,P000012,253,73,2026-07-01
INV0002537,ST0170,P000002,470,53,2026-06-12
INV0002538,ST0170,P000007,377,74,2026-06-10
INV0002539,ST0170,P000018,35,82,2026-06-13
INV0002540,ST0170,P000016,222,38,2026-06-16
INV0002541,ST0170,P000004,0,42,2026-06-30
INV0002542,ST0170,P000009,330,47,2026-07-04
INV0002543,ST0170,P000003,480,64,2026-06-14
INV0002544,ST0170,P000019,83,52,2026-06-22
INV0002545,ST0170,P000001,308,61,2026-06-20
INV0002546,ST0170,P000014,398,76,2026-06-13
INV0002547,ST0170,P000013,424,58,2026-06-17
INV0002548,ST0170,P000010,22,26,2026-06-30
INV0002549,ST0170,P000020,0,52,2026-07-05
INV0002550,ST0170,P000015,114,48,2026-06-10
INV0002551,ST0171,P000002,196,93,2026-07-05
INV0002552,ST0171,P000004,100,71,2026-06-13
INV0002553,ST0171,P000017,185,39,2026-06-10
INV0002554,ST0171,P000006,97,88,2026-06-10
INV0002555,ST0171,P000005,280,50,2026-06-11
INV0002556,ST0171,P000007,408,64,2026-06-26
INV0002557,ST0171,P000009,26,23,2026-06-23
INV0002558,ST0171,P000011,226,23,2026-06-18
INV0002559,ST0171,P000018,469,99,2026-06-10
INV0002560,ST0171,P000008,373,25,2026-07-07
INV0002561,ST0171,P000015,278,66,2026-06-22
INV0002562,ST0171,P000001,80,69,2026-06-13
INV0002563,ST0171,P000012,115,48,2026-06-22
INV0002564,ST0171,P000016,5,29,2026-06-16
INV0002565,ST0171,P000014,68,73,2026-06-09
INV0002566,ST0172,P000001,321,23,2026-06-13
INV0002567,ST0172,P000014,375,70,2026-07-06
INV0002568,ST0172,P000003,83,96,2026-06-16
INV0002569,ST0172,P000018,457,87,2026-07-07
INV0002570,ST0172,P000012,224,100,2026-06-19
INV0002571,ST0172,P000017,240,89,2026-06-22
INV0002572,ST0172,P000009,187,28,2026-06-12
INV0002573,ST0172,P000010,337,71,2026-06-19
INV0002574,ST0172,P000005,326,97,2026-06-19
INV0002575,ST0172,P000006,440,44,2026-06-30
INV0002576,ST0172,P000013,365,25,2026-06-17
INV0002577,ST0172,P000008,40,82,2026-07-02
INV0002578,ST0172,P000015,405,89,2026-06-28
INV0002579,ST0172,P000002,51,99,2026-06-30
INV0002580,ST0172,P000019,206,69,2026-06-11
INV0002581,ST0173,P000010,454,76,2026-06-28
INV0002582,ST0173,P000007,137,34,2026-06-26
INV0002583,ST0173,P000002,478,60,2026-06-28
INV0002584,ST0173,P000019,452,56,2026-06-20
INV0002585,ST0173,P000020,220,89,2026-06-25
INV0002586,ST0173,P000013,118,93,2026-06-17
INV0002587,ST0173,P000006,393,75,2026-06-08
INV0002588,ST0173,P000014,266,32,2026-06-14
INV0002589,ST0173,P000005,493,56,2026-06-13
INV0002590,ST0173,P000018,254,73,2026-07-01
INV0002591,ST0173,P000016,348,60,2026-06-14
INV0002592,ST0173,P000009,296,89,2026-07-02
INV0002593,ST0173,P000004,52,47,2026-06-18
INV0002594,ST0173,P000012,137,32,2026-07-03
INV0002595,ST0173,P000001,339,57,2026-06-14
INV0002596,ST0174,P000011,327,24,2026-06-21
INV0002597,ST0174,P000007,292,61,2026-06-08
INV0002598,ST0174,P000003,476,46,2026-06-13
INV0002599,ST0174,P000018,1,79,2026-06-18
INV0002600,ST0174,P000020,379,99,2026-06-29
INV0002601,ST0174,P000006,271,75,2026-06-18
INV0002602,ST0174,P000010,0,74,2026-06-17
INV0002603,ST0174,P000004,453,67,2026-06-09
INV0002604,ST0174,P000012,280,75,2026-06-22
INV0002605,ST0174,P000014,34,51,2026-07-07
INV0002606,ST0174,P000019,173,37,2026-06-28
INV0002607,ST0174,P000008,235,29,2026-07-02
INV0002608,ST0174,P000017,211,60,2026-06-12
INV0002609,ST0174,P000005,60,33,2026-07-07
INV0002610,ST0174,P000002,431,61,2026-06-14
INV0002611,ST0175,P000015,422,75,2026-06-19
INV0002612,ST0175,P000018,400,94,2026-06-22
INV0002613,ST0175,P000019,96,53,2026-06-18
INV0002614,ST0175,P000011,145,29,2026-07-06
INV0002615,ST0175,P000002,170,48,2026-06-08
INV0002616,ST0175,P000007,160,85,2026-06-21
INV0002617,ST0175,P000010,487,93,2026-06-23
INV0002618,ST0175,P000020,27,26,2026-07-07
INV0002619,ST0175,P000006,107,48,2026-06-19
INV0002620,ST0175,P000005,266,70,2026-06-13
INV0002621,ST0175,P000001,456,89,2026-06-11
INV0002622,ST0175,P000017,391,52,2026-06-27
INV0002623,ST0175,P000013,98,54,2026-06-13
INV0002624,ST0175,P000009,421,91,2026-06-24
INV0002625,ST0175,P000008,138,59,2026-06-13
INV0002626,ST0176,P000012,70,83,2026-06-20
INV0002627,ST0176,P000019,354,49,2026-06-25
INV0002628,ST0176,P000011,399,33,2026-07-06
INV0002629,ST0176,P000003,263,100,2026-07-06
INV0002630,ST0176,P000006,456,98,2026-06-28
INV0002631,ST0176,P000008,57,99,2026-06-08
INV0002632,ST0176,P000001,187,20,2026-06-30
INV0002633,ST0176,P000002,490,47,2026-06-22
INV0002634,ST0176,P000004,16,32,2026-06-15
INV0002635,ST0176,P000017,479,41,2026-07-07
INV0002636,ST0176,P000007,223,59,2026-06-19
INV0002637,ST0176,P000018,216,86,2026-06-12
INV0002638,ST0176,P000010,190,75,2026-06-30
INV0002639,ST0176,P000015,93,93,2026-06-21
INV0002640,ST0176,P000005,58,66,2026-06-21
INV0002641,ST0177,P000019,376,48,2026-06-09
INV0002642,ST0177,P000007,373,89,2026-06-18
INV0002643,ST0177,P000020,202,74,2026-06-29
INV0002644,ST0177,P000012,217,38,2026-06-22
INV0002645,ST0177,P000001,47,43,2026-06-30
INV0002646,ST0177,P000015,405,69,2026-06-14
INV0002647,ST0177,P000018,215,23,2026-07-06
INV0002648,ST0177,P000005,426,50,2026-06-19
INV0002649,ST0177,P000004,128,74,2026-07-07
INV0002650,ST0177,P000008,381,51,2026-07-05
INV0002651,ST0177,P000014,111,62,2026-06-08
INV0002652,ST0177,P000002,233,68,2026-06-16
INV0002653,ST0177,P000011,475,85,2026-06-18
INV0002654,ST0177,P000003,159,61,2026-06-09
INV0002655,ST0177,P000017,206,91,2026-06-30
INV0002656,ST0178,P000013,489,96,2026-06-12
INV0002657,ST0178,P000001,218,27,2026-06-28
INV0002658,ST0178,P000009,396,25,2026-06-21
INV0002659,ST0178,P000018,72,52,2026-06-20
INV0002660,ST0178,P000015,66,49,2026-07-05
INV0002661,ST0178,P000002,287,96,2026-06-17
INV0002662,ST0178,P000019,158,53,2026-06-20
INV0002663,ST0178,P000007,241,82,2026-06-15
INV0002664,ST0178,P000014,398,56,2026-06-28
INV0002665,ST0178,P000010,87,74,2026-07-05
INV0002666,ST0178,P000017,490,95,2026-07-01
INV0002667,ST0178,P000008,266,66,2026-07-06
INV0002668,ST0178,P000006,193,97,2026-06-27
INV0002669,ST0178,P000016,441,91,2026-06-16
INV0002670,ST0178,P000011,87,90,2026-06-23
INV0002671,ST0179,P000017,69,61,2026-06-25
INV0002672,ST0179,P000008,370,42,2026-07-04
INV0002673,ST0179,P000010,182,74,2026-06-30
INV0002674,ST0179,P000015,41,71,2026-06-29
INV0002675,ST0179,P000020,346,47,2026-06-08
INV0002676,ST0179,P000009,349,56,2026-06-17
INV0002677,ST0179,P000018,333,100,2026-07-06
INV0002678,ST0179,P000014,452,52,2026-06-23
INV0002679,ST0179,P000013,136,78,2026-06-30
INV0002680,ST0179,P000003,348,55,2026-07-04
INV0002681,ST0179,P000012,197,79,2026-07-07
INV0002682,ST0179,P000011,296,94,2026-07-04
INV0002683,ST0179,P000002,104,29,2026-07-04
INV0002684,ST0179,P000006,171,55,2026-06-30
INV0002685,ST0179,P000004,413,46,2026-06-21
INV0002686,ST0180,P000012,201,97,2026-06-12
INV0002687,ST0180,P000006,8,58,2026-06-21
INV0002688,ST0180,P000020,318,80,2026-06-18
INV0002689,ST0180,P000015,448,20,2026-06-27
INV0002690,ST0180,P000018,191,90,2026-06-19
INV0002691,ST0180,P000017,266,87,2026-06-14
INV0002692,ST0180,P000019,103,50,2026-07-04
INV0002693,ST0180,P000007,301,33,2026-06-28
INV0002694,ST0180,P000002,243,36,2026-07-02
INV0002695,ST0180,P000008,269,20,2026-06-09
INV0002696,ST0180,P000016,232,99,2026-07-05
INV0002697,ST0180,P000001,52,49,2026-06-28
INV0002698,ST0180,P000009,268,82,2026-06-10
INV0002699,ST0180,P000011,197,52,2026-07-03
INV0002700,ST0180,P000004,96,42,2026-06-16
INV0002701,ST0181,P000011,234,41,2026-06-21
INV0002702,ST0181,P000002,450,34,2026-06-27
INV0002703,ST0181,P000004,383,97,2026-06-25
INV0002704,ST0181,P000017,330,76,2026-06-22
INV0002705,ST0181,P000001,273,74,2026-07-03
INV0002706,ST0181,P000007,267,92,2026-06-13
INV0002707,ST0181,P000008,421,79,2026-06-22
INV0002708,ST0181,P000003,244,71,2026-06-12
INV0002709,ST0181,P000014,87,88,2026-06-13
INV0002710,ST0181,P000016,192,56,2026-07-03
INV0002711,ST0181,P000015,471,26,2026-06-14
INV0002712,ST0181,P000006,440,90,2026-06-27
INV0002713,ST0181,P000009,244,59,2026-07-02
INV0002714,ST0181,P000018,113,42,2026-06-28
INV0002715,ST0181,P000013,455,79,2026-06-11
INV0002716,ST0182,P000012,151,28,2026-06-15
INV0002717,ST0182,P000014,333,96,2026-06-13
INV0002718,ST0182,P000013,182,75,2026-06-13
INV0002719,ST0182,P000019,26,32,2026-07-06
INV0002720,ST0182,P000011,246,64,2026-06-27
INV0002721,ST0182,P000018,118,100,2026-06-27
INV0002722,ST0182,P000015,200,46,2026-06-20
INV0002723,ST0182,P000008,310,49,2026-06-18
INV0002724,ST0182,P000007,128,57,2026-06-19
INV0002725,ST0182,P000003,342,61,2026-06-18
INV0002726,ST0182,P000009,40,38,2026-06-16
INV0002727,ST0182,P000020,306,59,2026-07-02
INV0002728,ST0182,P000016,205,92,2026-07-03
INV0002729,ST0182,P000010,136,40,2026-06-12
INV0002730,ST0182,P000017,400,33,2026-07-03
INV0002731,ST0183,P000010,372,32,2026-07-05
INV0002732,ST0183,P000003,448,43,2026-07-03
INV0002733,ST0183,P000005,216,95,2026-07-07
INV0002734,ST0183,P000009,23,86,2026-06-09
INV0002735,ST0183,P000011,139,50,2026-07-06
INV0002736,ST0183,P000002,83,52,2026-06-23
INV0002737,ST0183,P000015,271,59,2026-07-06
INV0002738,ST0183,P000012,21,91,2026-06-15
INV0002739,ST0183,P000004,245,28,2026-06-16
INV0002740,ST0183,P000001,245,90,2026-06-12
INV0002741,ST0183,P000017,27,54,2026-06-13
INV0002742,ST0183,P000016,387,38,2026-06-18
INV0002743,ST0183,P000006,45,38,2026-06-27
INV0002744,ST0183,P000008,93,99,2026-06-13
INV0002745,ST0183,P000018,216,92,2026-06-28
INV0002746,ST0184,P000018,284,63,2026-06-16
INV0002747,ST0184,P000017,242,42,2026-06-20
INV0002748,ST0184,P000006,0,68,2026-06-25
INV0002749,ST0184,P000019,189,25,2026-07-06
INV0002750,ST0184,P000009,30,59,2026-07-01
INV0002751,ST0184,P000015,286,60,2026-06-28
INV0002752,ST0184,P000008,44,40,2026-06-22
INV0002753,ST0184,P000001,392,42,2026-06-17
INV0002754,ST0184,P000007,490,58,2026-06-21
INV0002755,ST0184,P000002,381,56,2026-06-18
INV0002756,ST0184,P000003,373,66,2026-06-21
INV0002757,ST0184,P000016,342,87,2026-06-10
INV0002758,ST0184,P000014,5,88,2026-06-09
INV0002759,ST0184,P000004,283,31,2026-06-11
INV0002760,ST0184,P000012,335,79,2026-06-14
INV0002761,ST0185,P000004,316,50,2026-06-18
INV0002762,ST0185,P000001,308,45,2026-06-10
INV0002763,ST0185,P000009,95,65,2026-06-27
INV0002764,ST0185,P000005,355,68,2026-06-24
INV0002765,ST0185,P000020,439,36,2026-06-13
INV0002766,ST0185,P000013,263,21,2026-06-13
INV0002767,ST0185,P000012,204,47,2026-07-06
INV0002768,ST0185,P000015,269,66,2026-06-26
INV0002769,ST0185,P000007,404,37,2026-06-24
INV0002770,ST0185,P000018,238,21,2026-06-26
INV0002771,ST0185,P000016,484,58,2026-06-26
INV0002772,ST0185,P000008,319,31,2026-06-18
INV0002773,ST0185,P000002,202,54,2026-06-11
INV0002774,ST0185,P000011,439,94,2026-06-26
INV0002775,ST0185,P000010,31,33,2026-07-04
INV0002776,ST0186,P000007,298,22,2026-06-20
INV0002777,ST0186,P000011,366,61,2026-06-26
INV0002778,ST0186,P000016,195,50,2026-06-25
INV0002779,ST0186,P000020,205,58,2026-06-25
INV0002780,ST0186,P000003,37,36,2026-06-26
INV0002781,ST0186,P000002,380,98,2026-06-11
INV0002782,ST0186,P000006,147,92,2026-07-06
INV0002783,ST0186,P000017,371,33,2026-07-06
INV0002784,ST0186,P000005,118,22,2026-06-29
INV0002785,ST0186,P000008,462,53,2026-06-12
INV0002786,ST0186,P000004,382,93,2026-07-03
INV0002787,ST0186,P000001,398,53,2026-07-03
INV0002788,ST0186,P000010,382,42,2026-06-23
INV0002789,ST0186,P000013,473,73,2026-06-28
INV0002790,ST0186,P000019,242,32,2026-06-30
INV0002791,ST0187,P000015,269,77,2026-06-30
INV0002792,ST0187,P000010,30,59,2026-06-13
INV0002793,ST0187,P000008,149,82,2026-06-27
INV0002794,ST0187,P000014,68,71,2026-06-23
INV0002795,ST0187,P000012,258,58,2026-06-08
INV0002796,ST0187,P000004,27,64,2026-07-05
INV0002797,ST0187,P000002,213,42,2026-07-01
INV0002798,ST0187,P000013,354,36,2026-06-30
INV0002799,ST0187,P000003,302,40,2026-07-07
INV0002800,ST0187,P000009,151,44,2026-06-29
INV0002801,ST0187,P000020,38,66,2026-06-23
INV0002802,ST0187,P000005,349,66,2026-06-25
INV0002803,ST0187,P000006,273,62,2026-06-28
INV0002804,ST0187,P000018,9,72,2026-06-30
INV0002805,ST0187,P000001,20,32,2026-06-11
INV0002806,ST0188,P000020,4,20,2026-06-22
INV0002807,ST0188,P000013,428,48,2026-07-06
INV0002808,ST0188,P000019,352,60,2026-06-15
INV0002809,ST0188,P000004,103,45,2026-07-03
INV0002810,ST0188,P000009,174,98,2026-06-29
INV0002811,ST0188,P000018,341,23,2026-06-25
INV0002812,ST0188,P000003,396,79,2026-06-13
INV0002813,ST0188,P000017,336,21,2026-06-20
INV0002814,ST0188,P000015,387,45,2026-06-30
INV0002815,ST0188,P000016,85,87,2026-06-27
INV0002816,ST0188,P000005,237,44,2026-07-04
INV0002817,ST0188,P000006,307,43,2026-07-07
INV0002818,ST0188,P000012,73,64,2026-06-22
INV0002819,ST0188,P000008,82,44,2026-06-28
INV0002820,ST0188,P000010,53,72,2026-06-23
INV0002821,ST0189,P000016,417,62,2026-06-30
INV0002822,ST0189,P000017,125,31,2026-06-25
INV0002823,ST0189,P000012,406,83,2026-06-16
INV0002824,ST0189,P000008,333,79,2026-06-24
INV0002825,ST0189,P000004,164,50,2026-06-10
INV0002826,ST0189,P000001,8,71,2026-06-28
INV0002827,ST0189,P000011,288,96,2026-06-10
INV0002828,ST0189,P000013,141,78,2026-07-02
INV0002829,ST0189,P000018,443,86,2026-06-25
INV0002830,ST0189,P000005,279,48,2026-06-23
INV0002831,ST0189,P000015,118,91,2026-06-22
INV0002832,ST0189,P000014,271,30,2026-06-28
INV0002833,ST0189,P000009,402,73,2026-06-18
INV0002834,ST0189,P000003,157,30,2026-06-19
INV0002835,ST0189,P000010,40,99,2026-06-28
INV0002836,ST0190,P000005,327,45,2026-06-27
INV0002837,ST0190,P000002,489,43,2026-07-01
INV0002838,ST0190,P000010,149,92,2026-06-15
INV0002839,ST0190,P000007,102,61,2026-07-01
INV0002840,ST0190,P000018,406,61,2026-06-10
INV0002841,ST0190,P000006,255,43,2026-06-20
INV0002842,ST0190,P000004,433,49,2026-06-25
INV0002843,ST0190,P000011,347,84,2026-06-30
INV0002844,ST0190,P000012,18,62,2026-06-17
INV0002845,ST0190,P000001,260,24,2026-06-24
INV0002846,ST0190,P000019,133,38,2026-06-21
INV0002847,ST0190,P000015,65,56,2026-07-04
INV0002848,ST0190,P000017,240,92,2026-06-10
INV0002849,ST0190,P000014,492,55,2026-07-01
INV0002850,ST0190,P000008,350,100,2026-07-05
INV0002851,ST0191,P000009,196,54,2026-06-30
INV0002852,ST0191,P000014,464,34,2026-07-06
INV0002853,ST0191,P000008,405,83,2026-06-13
INV0002854,ST0191,P000012,85,95,2026-06-13
INV0002855,ST0191,P000010,365,77,2026-06-28
INV0002856,ST0191,P000016,403,61,2026-06-16
INV0002857,ST0191,P000017,382,40,2026-06-22
INV0002858,ST0191,P000013,250,57,2026-06-12
INV0002859,ST0191,P000006,391,39,2026-06-21
INV0002860,ST0191,P000003,96,61,2026-06-17
INV0002861,ST0191,P000002,45,77,2026-06-15
INV0002862,ST0191,P000019,142,43,2026-06-23
INV0002863,ST0191,P000011,319,35,2026-07-03
INV0002864,ST0191,P000005,87,88,2026-06-27
INV0002865,ST0191,P000018,494,52,2026-07-05
INV0002866,ST0192,P000013,430,71,2026-06-12
INV0002867,ST0192,P000020,205,84,2026-06-27
INV0002868,ST0192,P000015,46,43,2026-06-21
INV0002869,ST0192,P000010,299,62,2026-06-14
INV0002870,ST0192,P000012,172,42,2026-06-13
INV0002871,ST0192,P000016,226,96,2026-06-26
INV0002872,ST0192,P000009,48,25,2026-06-09
INV0002873,ST0192,P000014,46,87,2026-06-22
INV0002874,ST0192,P000019,127,76,2026-07-05
INV0002875,ST0192,P000017,191,36,2026-06-26
INV0002876,ST0192,P000005,277,96,2026-06-24
INV0002877,ST0192,P000001,207,49,2026-06-15
INV0002878,ST0192,P000018,170,32,2026-07-01
INV0002879,ST0192,P000002,33,38,2026-06-10
INV0002880,ST0192,P000008,220,78,2026-06-16
INV0002881,ST0193,P000015,398,43,2026-06-11
INV0002882,ST0193,P000019,493,94,2026-06-09
INV0002883,ST0193,P000005,214,78,2026-06-14
INV0002884,ST0193,P000011,33,71,2026-06-10
INV0002885,ST0193,P000018,185,75,2026-06-25
INV0002886,ST0193,P000016,48,69,2026-06-20
INV0002887,ST0193,P000010,459,62,2026-06-15
INV0002888,ST0193,P000003,7,60,2026-07-02
INV0002889,ST0193,P000020,424,50,2026-06-17
INV0002890,ST0193,P000008,104,59,2026-06-18
INV0002891,ST0193,P000014,493,42,2026-06-30
INV0002892,ST0193,P000002,333,36,2026-06-24
INV0002893,ST0193,P000001,428,56,2026-07-05
INV0002894,ST0193,P000007,90,56,2026-06-26
INV0002895,ST0193,P000012,59,85,2026-06-17
INV0002896,ST0194,P000010,488,58,2026-06-19
INV0002897,ST0194,P000001,359,91,2026-07-02
INV0002898,ST0194,P000002,328,25,2026-06-10
INV0002899,ST0194,P000009,164,81,2026-07-04
INV0002900,ST0194,P000015,304,37,2026-07-04
INV0002901,ST0194,P000014,8,99,2026-06-29
INV0002902,ST0194,P000006,9,65,2026-06-12
INV0002903,ST0194,P000003,467,50,2026-06-26
INV0002904,ST0194,P000019,81,100,2026-07-02
INV0002905,ST0194,P000004,187,50,2026-07-04
INV0002906,ST0194,P000007,183,73,2026-06-12
INV0002907,ST0194,P000018,179,92,2026-06-10
INV0002908,ST0194,P000020,63,96,2026-06-29
INV0002909,ST0194,P000016,442,22,2026-06-19
INV0002910,ST0194,P000008,39,80,2026-07-05
INV0002911,ST0195,P000004,119,93,2026-06-16
INV0002912,ST0195,P000014,5,62,2026-07-01
INV0002913,ST0195,P000005,207,79,2026-06-15
INV0002914,ST0195,P000001,297,71,2026-06-26
INV0002915,ST0195,P000016,377,93,2026-07-02
INV0002916,ST0195,P000006,314,51,2026-06-15
INV0002917,ST0195,P000018,429,22,2026-07-03
INV0002918,ST0195,P000019,139,46,2026-06-13
INV0002919,ST0195,P000007,477,98,2026-07-03
INV0002920,ST0195,P000017,247,58,2026-07-01
INV0002921,ST0195,P000015,197,93,2026-06-29
INV0002922,ST0195,P000012,96,66,2026-06-25
INV0002923,ST0195,P000009,285,43,2026-06-30
INV0002924,ST0195,P000013,168,25,2026-07-04
INV0002925,ST0195,P000003,441,89,2026-06-18
INV0002926,ST0196,P000017,341,32,2026-06-15
INV0002927,ST0196,P000013,332,82,2026-06-16
INV0002928,ST0196,P000012,421,28,2026-06-18
INV0002929,ST0196,P000016,250,31,2026-06-20
INV0002930,ST0196,P000008,319,99,2026-07-05
INV0002931,ST0196,P000009,199,37,2026-06-20
INV0002932,ST0196,P000010,90,93,2026-07-03
INV0002933,ST0196,P000003,375,83,2026-06-08
INV0002934,ST0196,P000019,211,93,2026-06-14
INV0002935,ST0196,P000007,419,87,2026-07-06
INV0002936,ST0196,P000018,407,67,2026-06-09
INV0002937,ST0196,P000011,361,55,2026-06-24
INV0002938,ST0196,P000004,487,75,2026-07-05
INV0002939,ST0196,P000020,480,45,2026-07-03
INV0002940,ST0196,P000006,435,48,2026-06-19
INV0002941,ST0197,P000006,66,60,2026-07-01
INV0002942,ST0197,P000016,347,32,2026-06-22
INV0002943,ST0197,P000020,493,31,2026-06-29
INV0002944,ST0197,P000014,402,79,2026-07-01
INV0002945,ST0197,P000004,34,22,2026-07-02
INV0002946,ST0197,P000019,451,67,2026-07-01
INV0002947,ST0197,P000013,101,22,2026-06-20
INV0002948,ST0197,P000003,165,81,2026-06-23
INV0002949,ST0197,P000018,461,76,2026-07-06
INV0002950,ST0197,P000008,246,35,2026-07-05
INV0002951,ST0197,P000012,109,46,2026-06-13
INV0002952,ST0197,P000011,20,23,2026-06-29
INV0002953,ST0197,P000009,247,48,2026-07-07
INV0002954,ST0197,P000010,364,74,2026-07-03
INV0002955,ST0197,P000002,491,50,2026-06-17
INV0002956,ST0198,P000005,22,40,2026-07-03
INV0002957,ST0198,P000020,486,68,2026-06-10
INV0002958,ST0198,P000008,28,77,2026-07-07
INV0002959,ST0198,P000017,30,21,2026-07-07
INV0002960,ST0198,P000015,293,55,2026-07-03
INV0002961,ST0198,P000007,202,52,2026-06-17
INV0002962,ST0198,P000016,454,88,2026-06-17
INV0002963,ST0198,P000003,106,56,2026-07-05
INV0002964,ST0198,P000006,137,59,2026-06-12
INV0002965,ST0198,P000004,384,21,2026-06-09
INV0002966,ST0198,P000010,273,35,2026-06-21
INV0002967,ST0198,P000011,353,80,2026-06-11
INV0002968,ST0198,P000018,127,82,2026-07-02
INV0002969,ST0198,P000019,429,75,2026-06-29
INV0002970,ST0198,P000001,446,87,2026-07-02
INV0002971,ST0199,P000003,276,95,2026-07-03
INV0002972,ST0199,P000005,6,71,2026-06-13
INV0002973,ST0199,P000013,275,24,2026-06-21
INV0002974,ST0199,P000004,119,36,2026-06-19
INV0002975,ST0199,P000010,166,64,2026-06-24
INV0002976,ST0199,P000007,175,76,2026-06-28
INV0002977,ST0199,P000012,84,22,2026-06-20
INV0002978,ST0199,P000019,305,98,2026-06-25
INV0002979,ST0199,P000014,270,53,2026-06-19
INV0002980,ST0199,P000006,423,43,2026-06-29
INV0002981,ST0199,P000001,225,77,2026-06-12
INV0002982,ST0199,P000002,232,39,2026-06-27
INV0002983,ST0199,P000016,446,33,2026-07-04
INV0002984,ST0199,P000015,193,79,2026-07-06
INV0002985,ST0199,P000020,301,43,2026-06-23
INV0002986,ST0200,P000009,187,49,2026-07-01
INV0002987,ST0200,P000012,100,40,2026-06-18
INV0002988,ST0200,P000002,426,44,2026-07-03
INV0002989,ST0200,P000004,5,78,2026-06-28
INV0002990,ST0200,P000007,354,57,2026-06-29
INV0002991,ST0200,P000001,259,32,2026-07-03
INV0002992,ST0200,P000014,473,41,2026-06-08
INV0002993,ST0200,P000013,114,65,2026-06-08
INV0002994,ST0200,P000015,279,26,2026-06-23
INV0002995,ST0200,P000011,368,56,2026-07-07
INV0002996,ST0200,P000006,71,26,2026-06-24
INV0002997,ST0200,P000018,128,77,2026-06-30
INV0002998,ST0200,P000017,113,94,2026-06-15
INV0002999,ST0200,P000005,112,35,2026-06-25
INV0003000,ST0200,P000016,454,26,2026-06-20
INV0003001,ST0201,P000019,116,79,2026-06-10
INV0003002,ST0201,P000001,111,35,2026-06-17
INV0003003,ST0201,P000004,468,85,2026-06-13
INV0003004,ST0201,P000006,95,60,2026-06-25
INV0003005,ST0201,P000008,380,61,2026-06-23
INV0003006,ST0201,P000010,332,50,2026-07-01
INV0003007,ST0201,P000012,351,79,2026-06-13
INV0003008,ST0201,P000009,325,41,2026-06-15
INV0003009,ST0201,P000005,51,62,2026-06-26
INV0003010,ST0201,P000003,195,43,2026-07-06
INV0003011,ST0201,P000002,32,58,2026-06-25
INV0003012,ST0201,P000017,178,97,2026-06-19
INV0003013,ST0201,P000018,498,37,2026-06-13
INV0003014,ST0201,P000013,35,43,2026-07-07
INV0003015,ST0201,P000014,298,52,2026-06-22
INV0003016,ST0202,P000003,0,50,2026-06-27
INV0003017,ST0202,P000016,77,92,2026-07-04
INV0003018,ST0202,P000007,233,49,2026-06-16
INV0003019,ST0202,P000010,161,31,2026-06-26
INV0003020,ST0202,P000009,485,93,2026-06-28
INV0003021,ST0202,P000018,410,78,2026-06-16
INV0003022,ST0202,P000017,181,45,2026-06-13
INV0003023,ST0202,P000012,74,76,2026-06-13
INV0003024,ST0202,P000014,416,80,2026-06-26
INV0003025,ST0202,P000015,218,86,2026-06-24
INV0003026,ST0202,P000006,384,46,2026-06-24
INV0003027,ST0202,P000011,210,41,2026-06-29
INV0003028,ST0202,P000005,370,59,2026-06-08
INV0003029,ST0202,P000013,492,27,2026-06-29
INV0003030,ST0202,P000001,246,31,2026-07-07
INV0003031,ST0203,P000011,57,33,2026-06-16
INV0003032,ST0203,P000017,15,99,2026-07-06
INV0003033,ST0203,P000012,2,92,2026-06-22
INV0003034,ST0203,P000014,62,96,2026-07-04
INV0003035,ST0203,P000003,458,37,2026-06-08
INV0003036,ST0203,P000019,364,87,2026-06-11
INV0003037,ST0203,P000015,157,65,2026-06-18
INV0003038,ST0203,P000010,23,79,2026-06-12
INV0003039,ST0203,P000016,231,25,2026-06-26
INV0003040,ST0203,P000008,191,39,2026-06-11
INV0003041,ST0203,P000006,337,69,2026-06-18
INV0003042,ST0203,P000013,129,25,2026-07-06
INV0003043,ST0203,P000002,299,82,2026-07-03
INV0003044,ST0203,P000009,299,57,2026-06-16
INV0003045,ST0203,P000001,458,25,2026-06-12
INV0003046,ST0204,P000020,224,34,2026-07-01
INV0003047,ST0204,P000008,303,87,2026-07-07
INV0003048,ST0204,P000013,273,58,2026-06-08
INV0003049,ST0204,P000019,419,92,2026-06-22
INV0003050,ST0204,P000004,381,31,2026-06-15
INV0003051,ST0204,P000018,414,99,2026-07-06
INV0003052,ST0204,P000003,497,42,2026-07-02
INV0003053,ST0204,P000011,433,40,2026-06-11
INV0003054,ST0204,P000017,229,69,2026-06-10
INV0003055,ST0204,P000006,95,90,2026-06-24
INV0003056,ST0204,P000015,388,27,2026-06-13
INV0003057,ST0204,P000014,198,67,2026-07-02
INV0003058,ST0204,P000010,124,22,2026-06-28
INV0003059,ST0204,P000016,38,32,2026-07-01
INV0003060,ST0204,P000005,287,46,2026-06-26
INV0003061,ST0205,P000004,165,34,2026-06-23
INV0003062,ST0205,P000011,84,42,2026-06-10
